City,Lat,Lng
Thousand Oaks|CA|US,34.17,-118.84
Feldstrasse|@|DE,53.57,9.94
New Orleans|LA|US,30.03,-89.97
Philadelphia|PA|US,40.0,-75.14
Imaichi|@|JP,36.68,139.78
Stillwater|MN|US,45.06,-92.81
Oslo|@|NO,59.97,10.78
Roseville|MN|US,45.01,-93.16
Round Rock|TX|US,30.52,-97.68
Lievin|@|FR,50.42,2.77
Morristown|NJ|US,40.8,-74.48
Agrate Brianza|@|IT,45.57,9.35
Yamaguchi|@|JP,34.32,131.14
Creteil|@|FR,48.78,2.45
Solana Beach|CA|US,32.99,-117.26
Shelburne|VT|US,44.39,-73.23
Escondido|CA|US,33.13,-117.06
Prospect|CT|US,41.5,-72.98
Espoo|@|FI,60.22,24.66
Kurashiki|@|JP,34.54,133.73
Guelph|@|CA,43.53,-80.26
Merching|@|DE,48.24,11.0
Mishima-shi|@|JP,35.13,138.94
"Yeongtong-gu, Suwon-si, Gyeonggi-do|@|KR",37.26,127.05
Harrisburg|PA|US,40.27,-76.89
Methuen|MA|US,42.73,-71.19
Wauconda|IL|US,42.28,-88.13
Mission Viejo|CA|US,33.6,-117.66
Elizabeth|NJ|US,40.66,-74.19
Tijeras|NM|US,35.09,-106.37
Hisings Backa|@|SE,57.63,12.49
Deal|@|GB2,46.52,24.25
Chestnut Hill|MA|US,42.33,-71.16
Marion|MA|US,41.7,-70.74
Maitenbeth|@|DE,48.15,12.09
Newbury Park|CA|US,34.18,-118.91
Longmont|CO|US,40.17,-105.11
Orpington|@|GB,51.38,0.11
Otawara-shi|@|JP,35.94,139.54
Farmington Hills|MI|US,42.48,-83.38
Milton|MA|US,42.25,-71.07
Bathurst|@|CA,47.64,-65.42
Mill Valley|CA|US,37.91,-122.55
Woodland Hills|CA|US,34.17,-118.61
Stamford|CT|US,41.07,-73.54
Wiesloch|@|DE,49.29,8.7
Long Pond|PA|US,41.05,-75.46
Waterdown|@|CA,43.33,-79.9
Bagslate|@|GB2,53.63,-2.21
Ballston Lake|NY|US,42.91,-73.87
Kenosha|WI|US,42.59,-87.85
Longview|TX|US,32.51,-94.75
Graz|@|AT,47.07,15.44
Greer|SC|US,34.94,-82.23
Grosuplje|@|SI,45.94,14.66
Midlothian|VA|US,37.51,-77.65
Scotts Valley|CA|US,37.05,-122.01
Newhall|CA|US,34.38,-118.53
Lacq|@|FR,43.42,-0.62
Davidson|NC|US,35.76,-80.26
Durham|NH|US,43.12,-70.92
Saint Nicolas de Macherin|@|FR,45.41,5.62
Gifu|@|JP,35.8,137.06
Evansville|IN|US,38.0,-87.53
"Science-Based Industrial Park, Hsin-Chu|@|TW",22.64,120.33
Lancaster|PA|US,40.02,-76.23
Nei-gun|@|JP,37.1,136.87
Greenville|SC|US,34.83,-82.37
North Andover|MA|US,42.67,-71.08
Ibaraki|@|JP,36.34,140.4
Holtsville|NY|US,40.81,-73.03
Littleton|MA|US,42.54,-71.49
Fond du Lac|WI|US,43.76,-88.45
Gahanna|OH|US,40.02,-82.88
Altdorf|@|CH,46.89,8.64
Kazusa-machi|@|JP,35.36,140.19
El Monte|CA|US,34.08,-118.04
Los Altos|CA|US,37.37,-122.11
Wilmington|MA|US,42.57,-71.16
Lansdale|PA|US,40.24,-75.28
Voreppe|@|FR,45.29,5.65
Bezons|@|FR,48.92,2.22
Glendale|WI|US,43.13,-87.93
Lake Saint Louis|MO|US,38.78,-90.81
Bastogne|@|BE,50.01,5.74
Schaan|@|LI,47.17,9.51
Matsudo|@|JP,35.8,139.94
Wheeling|IL|US,42.13,-87.93
Amsterdam|@|NL,52.37,4.89
Clinton Twp.|MI|US,42.69,-82.82
Fischerinsel|@|DE,52.51,13.4
Fuji|@|JP,35.19,138.71
Colmar-Berg|@|LU,49.82,6.09
Bremen|@|DE,53.12,8.81
Steinhausen|@|CH,47.2,8.48
Woburn|MA|US,42.49,-71.14
La Jolla|CA|US,32.83,-117.27
Rahway|NJ|US,40.61,-74.28
New Town|ND|US,47.98,-102.49
Veldhoven|@|NL,51.41,5.39
City of Industry|CA|US,34.03,-117.98
Brighton|CO|US,39.97,-104.78
Roseville|CA|US,38.76,-121.29
Bolzano Vicentino|@|IT,45.6,11.62
Westford|MA|US,42.59,-71.45
Ise|@|JP,34.52,136.73
Sheffield Lake|OH|US,41.49,-82.09
Poughkeepsie|NY|US,41.69,-73.93
Eugene|OR|US,44.05,-123.09
Fresno|CA|US,36.79,-119.76
Davie|FL|US,26.08,-80.28
Saint Paul|MN|US,44.95,-93.1
Bergen|@|NO,60.36,5.38
Stillman Valley|IL|US,42.11,-89.18
Baltimore|MD|US,39.28,-76.62
Califon|NJ|US,40.72,-74.84
Tysons|VA|US,38.92,-77.23
Nagaokakyo|@|JP,34.92,135.68
Rockville|MD|US,39.08,-77.15
Lincoln|NE|US,40.8,-96.69
Naperville|IL|US,41.75,-88.13
"Lincoln Township, Berrien County|MI|US",42.0,-86.39
Mirandola|@|IT,44.9,11.14
Takatsuki|@|JP,34.88,135.61
Sichuan Province|@|CN,30.18,102.26
Zama|@|JP,35.49,139.41
Farmington|MI|US,42.46,-83.38
Lombard|IL|US,41.87,-88.01
Princeton|MA|US,42.46,-71.89
Belmont|MA|US,42.4,-71.18
Eagle|ID|US,43.76,-116.4
Kitchener|@|CA,43.45,-80.48
Wyanet|IL|US,41.37,-89.58
Secaucus|NJ|US,40.79,-74.06
Boyce|LA|US,31.39,-92.67
Skillman|NJ|US,40.42,-74.71
Newtown|PA|US,40.23,-74.94
Nakai-machi|@|JP,35.72,139.69
Randolph|NJ|US,40.84,-74.59
Kingston|RI|US,41.48,-71.52
Castro Valley|CA|US,37.69,-122.09
Hallandale|FL|US,25.99,-80.14
Boulder|CO|US,40.02,-105.27
Minami|@|JP,34.69,135.5
Midland|TX|US,32.02,-102.1
Nashua|NH|US,42.75,-71.48
Aurangabad|@|IN,20.03,75.16
Greenback|TN|US,35.66,-84.17
Allschwil|@|CH,47.55,7.54
Brooklyn|NY|US,42.43,-78.75
Columbia|MD|US,39.22,-76.86
Woking|@|GB,51.32,-0.56
Surrey|@|GB,51.27,-0.34
Bjerringbro|@|DK,56.38,9.66
Millington|MI|US,43.28,-83.53
Grosselfingen|@|DE,48.35,8.91
Norrkoping|@|SE,58.66,16.18
Milan|@|IT,45.46,9.17
New Delhi|@|IN,28.56,77.12
Northville|MI|US,42.43,-83.48
Ooltewah|TN|US,35.07,-85.09
Newburyport|MA|US,42.81,-70.88
Higashiura-cho|@|JP,34.98,136.98
Woodstock|GA|US,34.11,-84.53
Creteil Mont Mesly|@|FR,48.79,2.47
Maynard|MA|US,42.43,-71.45
Boca Raton|FL|US,26.37,-80.11
Mississauga|@|CA,43.61,-79.67
Westchester|IL|US,41.85,-87.88
Oak Creek|WI|US,42.89,-87.89
Wolfsburg|@|DE,52.41,10.78
Xinfeng Township|@|TW,24.92,121.0
Chigasaki|@|JP,35.25,139.41
Batesville|MS|US,34.32,-89.93
Belleville|IL|US,38.52,-90.0
Hallingsjo|@|SE,57.62,12.44
Amherst|NY|US,42.98,-78.8
"Changhua County, Taiwan|@|CN",23.99,120.5
Lawrence|KS|US,38.97,-95.28
Hubei|@|CN,31.15,112.88
Yorktown Heights|NY|US,41.27,-73.78
Mt. Pleasant|WI|US,46.26,-90.35
West Midland|@|GB,51.87,-5.34
Morris Plains|NJ|US,40.84,-74.48
San Giorgio a Cremano|@|IT,40.84,14.34
Drummondville|@|CA,45.89,-72.52
Neubiberg|@|DE,48.08,11.64
Fujisawa|@|JP,35.3,139.46
Hunslet|@|GB,53.8,-1.54
Rottenburg|@|DE,48.47,8.93
Darmstadt|@|DE,49.87,8.66
Centereach|NY|US,40.87,-73.08
Mercer Island|WA|US,47.57,-122.22
Duarte|CA|US,34.14,-117.98
Friedrichshafen|@|DE,47.65,9.48
Madison|MS|US,32.64,-90.02
Apia|@|WS,-13.83,-171.77
"Vancouver, British Columbia|@|CA",54.14,-125.47
Coto de Caza|CA|US,33.6,-117.59
Honea Path|SC|US,34.45,-82.39
Dunedin|FL|US,28.04,-82.8
Brecksville|OH|US,41.31,-81.61
Sandwich|@|GB,51.27,1.34
Woodland|CA|US,38.68,-121.77
Setauket|NY|US,40.94,-73.12
Kariya|@|JP,35.01,137.01
Marthalen|@|CH,47.62,8.65
Woodside|CA|US,37.43,-122.25
Burnley|@|GB,53.8,-2.23
Maple Valley|WA|US,47.37,-122.04
Tayuan|@|TW,22.39,120.66
Bilthoven|@|NL,52.15,5.21
Somerville|MA|US,42.39,-71.1
Fredensborg|@|DK,55.95,12.44
Canyon Country|CA|US,34.42,-118.47
Succasunna|NJ|US,40.87,-74.64
Hohenstein-Ernstthal|@|DE,50.81,12.74
Ehnen|@|LU,49.59,6.38
Vantaa|@|FI,60.31,25.04
"Lancaster, LA1 3AQ|@|GB2",53.79,-73.32
Wilmette|IL|US,42.08,-87.72
Xinzhuang Village|@|TW,24.14,120.68
Kunshan|@|CN,31.33,120.99
Yao|@|JP,34.62,135.62
Modesto|CA|US,37.65,-120.98
Mittenaar|@|DE,50.69,8.39
Iwai|@|JP,35.09,139.85
both of|MA|US,41.62,-71.06
Andheri|@|IN,19.12,72.85
Caçapava|@|BR,-30.48,-53.24
Martinsville|IN|US,39.42,-86.42
Karlsruhe|@|DE,49.02,8.41
Jerusalem|@|IL,31.8,35.21
London|@|CA,42.95,-81.25
Lake Elmo|MN|US,44.99,-92.9
Montigny sur Loing|@|FR,48.34,2.75
Mt. Hermon|CA|US,37.05,-122.06
Centerville|MA|US,41.65,-70.35
Holte|@|DK,55.81,12.47
Cerro Gordo|IL|US,39.89,-88.73
Commerce|TX|US,33.26,-95.9
Lyons|CO|US,40.22,-105.27
Danville|CA|US,37.81,-121.97
Victor|NY|US,42.98,-77.41
Sapulpa|OK|US,36.0,-96.11
Rochester|MI|US,42.69,-83.12
Monmouth Junction|NJ|US,40.38,-74.55
Berwyn|IL|US,41.85,-87.79
Richardson|TX|US,32.96,-96.73
Spring Park|MN|US,44.94,-93.63
Campbell|CA|US,37.28,-121.95
Rising Sun|MD|US,39.7,-76.06
Patchogue|NY|US,40.77,-73.02
Furth|@|DE,49.49,10.96
Bridgetown|@|CA,44.85,-65.35
Concord|NC|US,35.88,-82.32
Carmel|CA|US,36.48,-121.71
Bloomington|IN|US,39.17,-86.52
Penfield|NY|US,43.13,-77.48
Millers Point|@|AU,-33.86,151.21
Caen|@|FR,49.18,-0.37
Royersford|PA|US,40.18,-75.54
Saverne|@|FR,48.74,7.34
Botany|@|AU,-33.98,151.18
Willis|MI|US,42.16,-83.56
Hikone|@|JP,35.27,136.25
Sierra Madre|CA|US,34.17,-118.05
Newport|@|AU,-33.66,151.32
Sandusky|OH|US,41.45,-82.71
Worthington|OH|US,40.09,-83.02
Littleton|CO|US,39.61,-105.02
Williamsburg|VA|US,37.28,-76.69
Pound Ridge|NY|US,41.21,-73.57
Amawalk|NY|US,41.29,-73.77
Isernhagen|@|DE,52.46,9.85
Bad Neuheim|@|DE,52.02,13.06
South Pasadena|CA|US,34.11,-118.16
Ste. Genevieve|MO|US,37.9,-90.2
Tarrytown|NY|US,41.07,-73.87
Manchester|NH|US,42.97,-71.44
Ossining|NY|US,41.16,-73.86
Matsumoto|@|JP,36.19,137.85
Ecully|@|FR,45.78,4.77
Pullman|WA|US,46.73,-117.17
Enfield|CT|US,41.98,-72.58
Alpharetta|GA|US,34.07,-84.27
Abiko|@|JP,35.87,140.06
Coventry|@|GB,52.41,-1.51
Arlington|TX|US,32.7,-97.11
Eagleville|PA|US,40.16,-75.41
American Fork|UT|US,40.38,-111.8
Appleton|WI|US,44.29,-88.38
Ridgefield|CT|US,41.28,-73.5
Hayward|CA|US,37.67,-122.08
Denzlingen|@|DE,48.07,7.89
San Bernardino|CA|US,34.84,-116.11
Glendale|CA|US,34.19,-118.25
Hattiesburg|MS|US,31.33,-89.29
Fountain Valley|CA|US,33.7,-117.96
Walworth|NY|US,43.14,-77.27
Albuquerque|NM|US,35.08,-106.63
Omaha|NE|US,41.29,-96.03
Watford|@|GB,51.67,-0.41
Versoix|@|CH,46.29,6.16
Bonifay|FL|US,30.79,-85.68
Cleveland|OH|US,41.5,-81.67
West Bend|WI|US,43.41,-88.18
Orange Village|OH|US,40.29,-81.68
Drumcondra|@|IE,53.36,-6.23
Malden|MA|US,42.43,-71.07
Brunoy|@|FR,48.69,2.5
Bexley|OH|US,39.96,-82.93
Denver|CO|US,39.76,-104.95
Akron|OH|US,41.08,-81.51
Bucharest|@|RO,44.44,26.09
Breidenbach|@|DE,50.88,8.45
Provo|UT|US,40.26,-111.62
Bedford|MA|US,42.49,-71.28
Port Washington|WI|US,43.39,-87.88
Seogwipo-si|@|KR,33.25,126.57
Jefferson|GA|US,34.14,-83.63
Valencia|CA|US,34.15,-117.27
Takahagi|@|JP,36.74,140.66
Aldershot|@|GB,51.25,-0.76
Carcare|@|IT,44.35,8.29
Meno Park|CA|US,32.75,-117.09
Dongguan|@|CN,22.9,113.91
Los Altos Hills|CA|US,37.37,-122.15
Bahrendorf|@|DE,53.19,10.95
Shoreline|WA|US,47.76,-122.34
New Britain|CT|US,41.68,-72.79
Kolbermoor|@|DE,47.86,12.06
Lindsey|OH|US,41.42,-83.22
Chapel Hill|NC|US,35.92,-79.03
Hamden|CT|US,41.4,-72.92
Kelkheim|@|DE,50.14,8.44
Hiram|OH|US,41.31,-81.14
Cham|@|CH,47.18,8.46
Leek Wootton|@|GB2,52.32,-1.58
Waukesha|WI|US,43.01,-88.23
North Wales|PA|US,40.21,-75.27
Bloomfield|MI|US,42.54,-83.23
Marlboro|MA|US,42.72,-70.97
Exeter|@|GB,50.72,-3.51
Versailles|@|FR,48.8,2.12
Bryn Mawr|PA|US,40.3,-80.09
Peoria|AZ|US,33.69,-112.24
Greensburg|PA|US,40.31,-79.54
Kumi-Shi|@|KR,31.92,118.74
Setagaya|@|JP,35.64,139.64
Gandia|@|ES,39.0,-0.22
Urbana|IL|US,40.12,-88.21
Saint Maur des Fosses|@|FR,48.8,2.5
Webster|NY|US,43.21,-77.43
Papillion|NE|US,41.15,-96.04
Asperg|@|DE,48.91,9.14
Plainwell|MI|US,42.45,-85.64
Forrest Lake|MN|US,47.68,-91.41
Ardsley|NY|US,41.01,-73.84
Chenneviere sur Marne|@|FR,48.14,-1.32
Madison|AL|US,34.69,-86.75
Frontenac|MO|US,38.63,-90.42
Hampden|MA|US,42.17,-72.63
Pune|@|IN,18.52,73.85
Yamato|@|JP,35.47,139.45
Triadelphia|WV|US,40.05,-80.63
Kyonggi-do|@|KR,37.3,127.05
Ingelheim am Rhein|@|DE,49.97,8.07
Leonard|MI|US,42.87,-83.14
Bielefeld|@|DE,52.01,8.56
Anglesqueville l'Esneval|@|FR,49.63,0.24
Seuzach|@|CH,47.54,8.73
Sagamihara|@|JP,35.57,139.27
Tulsa|OK|US,36.15,-95.88
Su-won-si|@|KR,37.28,128.88
Marcy l'Etoile|@|FR,45.81,4.71
"Kinugasa, Kita-ku, Kyoto-shi, Kyoto|@|JP",35.23,139.66
Arlington|VA|US,38.88,-77.11
Bridgeport|CT|US,41.17,-73.2
Algonac|MI|US,42.62,-82.54
Boxborough|MA|US,42.49,-71.51
"Iwaki-shi, Fukushima|@|JP",37.03,140.93
Memmelsdorf|@|DE,49.95,10.96
Les Ulis|@|FR,48.68,2.2
Aalen-Wasseralfingen|@|DE,48.87,10.1
Rockford|MI|US,43.13,-85.56
Itasca|IL|US,41.98,-88.01
Ashford|@|GB,51.15,0.87
Howell|NJ|US,40.17,-74.19
St. Helen|MI|US,44.36,-84.42
Halifax|PA|US,40.46,-76.94
Hyannis|MA|US,41.65,-70.3
Greenfield|IL|US,39.34,-90.21
Tutzing|@|DE,47.91,11.28
Copenhagen K|@|DK,55.68,12.57
Obu|@|JP,35.0,136.97
Courmayeur|@|IT,45.83,6.95
Berne|@|CHX,53.18,8.52
Tokoname|@|JP,34.86,136.8
St. Ulrich|@|AT,47.52,12.59
Hamamatsu|@|JP,34.86,137.71
Southfield|MI|US,42.48,-83.26
Lyons Cedex|@|FR,49.4,1.45
Himalchal Pradesh|@|IN,15.89,79.78
Tajimi|@|JP,35.34,137.11
Schaffhausen|@|CH,47.7,8.63
Muscatine|IA|US,41.48,-91.08
Kiryat Shmona|@|IL,33.21,35.57
Lawrenceville|GA|US,33.95,-83.99
Kluang|@|MY,2.03,103.32
Guilford|CT|US,41.29,-72.68
Albion|IN|US,41.39,-85.42
Redwood Shores|CA|US,37.53,-122.25
San Rafael|CA|US,37.98,-122.52
Syracuse|NY|US,43.04,-76.14
Lappersdorf|@|DE,49.07,12.06
White Oak|PA|US,40.34,-79.8
Manhattan|KS|US,39.19,-96.59
Lawrenceville|NJ|US,40.3,-74.73
Sharon|MA|US,42.11,-71.19
Glen Rock|NJ|US,40.96,-74.12
Bruxelles|@|BE,50.85,4.36
Monchengladbach|@|DE,51.17,6.41
Cambridge|@|GB,52.2,0.14
West Lafayette|IN|US,40.45,-86.93
Tainan|@|TW,23.15,120.34
Remscheid|@|DE,51.18,7.23
Bandai|@|JP,37.58,139.92
Greenwich|CT|US,41.05,-73.62
East Amherst|NY|US,43.02,-78.7
Mount Lebanon|PA|US,40.38,-80.04
Phoenixville|PA|US,40.14,-75.52
Santa Cruz|CA|US,36.98,-122.03
Beecroft|@|AU,-33.75,151.06
"Batchawana Bay, Ont.|@|CA",47.06,-84.56
South Easton|MA|US,42.05,-71.08
Bromma|@|SE,59.34,17.93
Orebro|@|SE,59.27,15.21
Woodville|WI|US,44.95,-92.29
Trabuco Canyon|CA|US,33.66,-117.59
Stone Mountain|GA|US,33.81,-84.17
Yesod Hama'ala|@|IL,32.74,35.66
Town & Country|MO|US,38.64,-90.48
Morioka|@|JP,39.75,141.26
Anchorville|MI|US,42.69,-82.69
Kagawa|@|JP,34.32,134.05
Worcester|MA|US,42.37,-71.96
Bakersfield|CA|US,35.35,-119.14
Jacksonville|FL|US,30.34,-81.69
Champaign|IL|US,40.12,-88.2
Goodridge|MN|US,48.14,-95.81
Batavia|IL|US,41.85,-88.31
Campbell|NY|US,42.23,-77.2
Fort Washington|PA|US,40.14,-75.21
Lemont|IL|US,41.67,-88.0
Laguna Niguel|CA|US,33.52,-117.71
Mesquite|TX|US,32.77,-96.61
Seaview|@|GB2,45.64,-60.77
Sewell|NJ|US,39.77,-75.14
Cheonan-si|@|KR,36.8,127.26
Avignon|@|FR,43.98,4.89
Racine|WI|US,42.73,-87.78
Rio de Janeiro|@|BR,-22.91,-43.17
Sunrise|FL|US,26.15,-80.33
Eidson|TN|US,36.51,-83.03
Granger|IN|US,41.75,-86.11
Metamora|MI|US,42.94,-83.29
Zhuhai|@|CN,22.21,113.53
Xiamen|@|CN,24.46,118.08
Coral Gables|FL|US,25.69,-80.23
Huntington|CT|US,41.3,-73.15
Terre Haute|IN|US,39.46,-87.38
Korbussen|@|DEX,50.86,12.19
Toyama|@|JP,36.76,137.31
Gaithersburg|MD|US,39.14,-77.2
Den Bosch|@|NL,51.58,6.02
North Haven|CT|US,41.39,-72.86
Milwaukee|WI|US,43.06,-87.93
Somerset|NJ|US,40.28,-74.85
Meridian|ID|US,43.61,-116.39
St. Albans|@|GB,51.77,-0.35
Exton|PA|US,40.03,-75.62
Carros|@|FR,43.79,7.18
Opelika|AL|US,32.65,-85.38
Henley-on-Thames|@|GB,51.54,-0.91
Windsor|CO|US,40.48,-104.9
Huntingdon|@|GB,52.33,-0.18
Neuffen|@|DE,48.55,9.37
Wachenheim|@|DE,49.43,8.14
Guaynabo|PR|US,18.37,-66.11
Wettingen|@|CH,47.46,8.33
Fredonia|NY|US,42.44,-79.33
Toyonaka|@|JP,34.78,135.47
Kouvola|@|FI,60.9,26.84
Middletown|PA|US,40.2,-76.73
Hirakata|@|JP,34.83,135.68
West Newton|MA|US,42.35,-71.23
Harvard|MA|US,42.5,-71.59
Illertissen|@|DE,48.22,10.1
New Brunswick|NJ|US,40.49,-74.45
Hollister|CA|US,36.85,-121.44
Heroldsbach|@|DE,49.7,10.97
Monroe|WA|US,47.86,-121.99
Saiwai-ku|@|JP,35.53,139.7
Ingendorf|@|DE,49.91,6.53
Chessel|@|CH,46.35,6.9
Kalamazoo|MI|US,42.27,-85.6
Kapelle-op-den-Bos|@|BE,51.0,4.35
Eschborn|@|DE,50.15,8.57
Ulft|@|NL,51.89,6.37
Anhui|@|CN,32.0,117.0
Zaffelare|@|BE,51.13,3.86
Musashino|@|JP,35.71,139.56
St. Louis Park|MN|US,44.95,-93.36
Leesten|@|DE,49.86,11.01
Rheinfeld|@|DE,51.09,6.88
Jasper|IN|US,41.04,-87.1
Spring|TX|US,30.08,-95.42
Brixen|@|IT,46.7,11.66
Al-Quran|@|KW,-31.47,28.37
West Hartford|CT|US,41.76,-72.74
Kasugai|@|JP,35.28,137.01
Upland|CA|US,34.1,-117.65
Tsukuba|@|JP,36.09,140.08
Diez|@|DE,50.36,8.03
Everett|WA|US,47.97,-122.2
Macomb|MI|US,42.67,-82.9
Topsfield|MA|US,42.64,-70.94
Needham|MA|US,42.28,-71.23
Eschen|@|LI,47.21,9.52
Tempe|AZ|US,33.39,-111.93
Newton|KS|US,38.04,-97.35
Oakville|@|CA,43.45,-79.72
Goyang-si|@|KR,37.66,126.83
Goldkronach|@|DE,50.0,11.68
Kashiwa|@|JP,35.86,139.99
Toride|@|JP,35.91,140.07
Dazaifu|@|JP,33.51,130.51
Burnt Hills|NY|US,42.91,-73.9
Sylmar|CA|US,34.31,-118.45
Anjo|@|JP,34.95,137.06
Ellisville|MO|US,38.59,-90.58
Caledonia|IL|US,42.37,-88.89
Northampton|@|GB,52.24,-0.9
Mauguio|@|FR,43.59,4.01
Cranbury|NJ|US,40.32,-74.51
Parker|CO|US,39.51,-104.76
Ft. Worth|TX|US,31.45,-100.43
Lightfoot|VA|US,37.34,-76.75
Sterling|KS|US,38.21,-98.21
Siler City|NC|US,35.72,-79.46
Ashton|IL|US,41.87,-89.22
Westlake|OH|US,41.44,-81.93
Brescia|@|IT,45.55,10.25
West Haven|UT|US,41.2,-112.05
Kedah|@|MY,5.81,100.68
Middletown|OH|US,39.5,-84.37
St.Georgen-Brigach|@|DE,48.12,8.34
Kumamoto|@|JP,32.6,130.7
"Beichen District, Tianjin|@|CN",39.4,117.2
Port Washington|NY|US,40.83,-73.68
Benton Harbor|MI|US,42.12,-86.45
Walnut Creek|CA|US,37.89,-122.02
Albany|CA|US,37.88,-122.33
Billerica|MA|US,42.56,-71.27
Munakata|@|JP,34.18,130.15
Ventura|CA|US,34.45,-119.08
Calhan|CO|US,39.04,-104.3
Lansing|MI|US,42.71,-84.55
Ste-Apolline (Qc)|@|CAX,46.7,-70.0
Choisy le Roi|@|FR,48.76,2.42
Drachten|@|NL,53.1,6.1
Horb-Bittelbronn|@|DE,49.34,9.32
South San Francisco|CA|US,37.65,-122.41
Auburn Hills|MI|US,42.66,-83.23
Sudbury|@|CA,46.58,-81.07
East Hartford|CT|US,41.78,-72.61
Cleveland|TN|US,35.16,-84.88
Elmhurst|IL|US,41.9,-87.94
Mishawaka|IN|US,41.68,-86.17
Scotia|NY|US,42.84,-73.96
Kanra-machi|@|JP,36.21,138.73
Misato-shi|@|JP,35.83,139.87
"Waterloo, OT|@|CA",43.48,-80.55
Aachen|@|DE,50.76,6.11
Da Lian|@|CN,23.38,113.76
Ithaca|NY|US,42.44,-76.5
Wiesbaden|@|DE,50.07,8.25
Ottobrunn|@|DE,48.06,11.67
Toshima-ku|@|JP,35.73,139.71
Youxi|@|CN,26.04,118.13
Rochester Hills|MI|US,42.67,-83.15
Huntington|NY|US,40.88,-73.44
Red Hook|NY|US,42.0,-73.88
Annapolis|MD|US,38.97,-76.5
Downingtown|PA|US,40.01,-75.7
Yotsukaido|@|JP,35.67,140.18
Pawcatuck|CT|US,41.38,-71.83
Saubens|@|FR,43.47,1.33
Rochester|IN|US,41.06,-86.2
"Lugang Township, Changhua County|@|TW",24.07,120.53
Blue Bell|PA|US,40.15,-75.27
Burleson|TX|US,30.51,-96.64
Fairport|NY|US,43.1,-77.44
New Cumberland|PA|US,40.23,-76.88
Chatham|NJ|US,40.74,-74.38
Fairhope|AL|US,30.52,-87.9
Des Plaines|IL|US,42.04,-87.91
Plainfield|IL|US,41.61,-88.21
Oberrohrdorf|@|CH,47.42,8.32
South Plainfield|NJ|US,40.57,-74.41
Auckland|@|NZ,-36.85,174.77
New Fairfield|CT|US,41.47,-73.49
Commerce Township|MI|US,42.57,-83.5
Longjumeau|@|FR,48.69,2.3
Wheat Ridge|CO|US,39.77,-105.1
Pompano Beach|FL|US,26.24,-80.12
Ottignies|@|BE,50.67,4.57
Celina|OH|US,40.55,-84.56
Brussels|@|BE,50.84,4.38
Wyckoff|NJ|US,41.0,-74.17
Prestwich|@|GB,53.53,-2.3
Albany|GA|US,31.57,-84.15
Etchilhampton Devizes|@|GB,51.32,-1.9
Delmar|NY|US,42.62,-73.84
Hillsboro|ND|US,47.4,-97.06
Elburn|IL|US,41.89,-88.47
Santa Rosa|CA|US,38.45,-122.71
Ladera Ranch|CA|US,33.55,-117.64
Thrissur|@|IN,10.53,76.21
West Friendship|MD|US,39.3,-76.95
Coos Bay|OR|US,43.37,-124.22
Milano|@|IT,45.48,9.19
Anjou|@|CA,45.62,-73.6
Dieter|@|DE,53.08,8.8
Clinton Township|MI|US,42.58,-82.93
Florence|@|IT,43.77,11.26
Rijswijk|@|NL,52.04,4.32
Griffith|@|AU,-34.28,146.04
Bentivoglio|@|IT,44.64,11.42
Centerville|OH|US,39.63,-84.14
Manchester|@|GB,53.44,-2.23
Neuilly sur Seine|@|FR,48.89,2.27
Ayase|@|JP,35.45,139.43
Baldwin Park|CA|US,34.09,-117.96
Villanova|PA|US,40.04,-75.35
Milan|OH|US,41.29,-82.61
Fulton|NY|US,43.14,-74.43
Round Lake Park|IL|US,42.33,-88.08
Calverton|MD|US,39.06,-76.94
Wickliffe|OH|US,41.61,-81.45
Moriya|@|JP,35.94,139.98
Holland|MI|US,42.77,-86.1
Lindon|UT|US,40.34,-111.72
Jensen Beach|FL|US,27.25,-80.23
Birmingham|@|GB,52.49,-1.85
Oirschot|@|NL,51.49,5.3
Eppstein|@|DE,50.17,8.37
White Bear Township|MN|US,45.06,-92.98
Pettendorf|@|DE,49.05,12.01
Ceresco|MI|US,42.27,-85.06
Covington|GA|US,33.61,-83.86
Constance|@|DE,47.65,9.35
Devizes|@|GB,51.36,-1.98
Esher|@|GB,51.37,-0.36
New Holland|PA|US,40.1,-76.09
St. Petersburg|@|RU,59.92,30.38
Charleston|SC|US,32.82,-79.96
Danville|PA|US,40.96,-76.62
Herzliya|@|IL,32.17,34.83
Espanya|@|ES,41.39,2.15
Redlands|CA|US,34.05,-117.18
Kiyosu|@|JP,35.22,136.84
Elk Grove Village|IL|US,42.01,-88.0
Old Town|ME|US,44.93,-68.65
Oak Brook|IL|US,41.84,-87.95
Ghent|@|BE,51.08,3.73
Turku|@|FI,60.54,22.33
Rotterdam|NY|US,42.83,-74.03
Frisco|TX|US,33.15,-96.82
Puteaux|@|FR,48.88,2.24
Clear Lake Shores|TX|US,29.54,-95.03
Columbiana|OH|US,40.89,-80.67
Tournefeuille|@|FR,43.57,1.33
Lighthouse Point|FL|US,26.28,-80.09
Washington Township|NJ|US,39.66,-74.59
Acworth|GA|US,34.05,-84.66
Easley|SC|US,34.82,-82.57
Rueschlikon|@|CH,47.31,8.56
Sainte-ThÃ©rÃ¨se|@|CA,46.38,-72.49
Columbia|MO|US,38.95,-92.35
Affalterbach|@|DE,48.92,9.33
Ichikawa|@|JP,35.71,139.93
Kanpur|@|IN,26.46,80.32
Hachioji|@|JP,35.66,139.26
